timestamp,open,high,low,close,volume
2016-02-26,170.1200,192.0000,167.8400,190.3400,28255892
2016-02-19,158.7000,172.9500,154.1100,166.5800,18265917
2016-02-12,157.1050,163.2600,141.0500,151.0400,49859296
2016-02-05,188.7600,199.5200,157.7442,162.6000,32825595
2016-01-29,200.0600,203.5700,182.4100,191.2000,18725183
2016-01-22,208.7100,210.4700,191.2500,202.5500,16167498
2016-01-15,214.0100,214.4500,193.3800,204.9900,23379136
2016-01-08,230.7200,231.3800,210.7700,211.0000,20975335
2015-12-31,231.4900,243.6340,225.5400,240.0100,10720553
2015-12-24,231.6900,236.5500,228.1300,230.5700,6179925
2015-12-18,217.5100,237.7600,214.8700,230.4600,16493091
2015-12-11,227.7000,235.6300,216.6400,217.0200,14230030
2015-12-04,231.7900,238.6000,227.6600,230.3800,14888403
2015-11-27,217.3500,232.2500,214.6798,231.6100,10946624
2015-11-20,206.0900,226.1900,205.8000,220.0100,14790718
2015-11-13,232.9900,232.9900,206.5200,207.1900,18161900
2015-11-06,208.9200,234.5843,207.2200,232.3600,31928932
2015-10-30,211.3800,217.1000,203.8900,206.9300,15883413
2015-10-23,226.5000,231.1500,202.0000,209.0900,28652034
2015-10-16,222.9900,230.4805,211.1300,227.0100,19291010
2015-10-09,248.8400,249.8400,218.3600,220.6900,28031307
2015-10-02,257.3500,259.7900,234.9300,247.5700,22461718
2015-09-25,263.9800,271.5700,255.8000,256.9100,19606869
2015-09-18,251.1000,265.5000,249.5000,260.6200,17590274
2015-09-11,245.0500,254.2500,244.0500,250.2400,11588887
2015-09-04,245.7700,254.9500,236.9700,241.9300,22668096
2015-08-28,202.7900,251.4500,195.0000,248.4800,32041553
2015-08-21,255.5600,260.9500,230.5100,230.7700,26471998
2015-08-14,238.1500,247.9300,232.7400,243.1500,21243948
2015-08-07,266.2900,271.0000,236.1200,242.5100,29401206
2015-07-31,262.4300,269.3599,250.7900,266.1500,15637207
2015-07-24,275.0000,286.6500,260.8600,265.4100,19255837
2015-07-17,262.2500,275.5400,256.0500,274.6600,13509641
2015-07-10,278.8800,281.6900,254.3100,259.1500,22393071
2015-07-02,261.9500,282.4500,260.7000,280.0200,15830998
2015-06-26,262.1500,271.4100,255.6900,267.0900,17531828
2015-06-19,249.7000,264.3600,246.0100,262.5100,14929489
2015-06-12,250.8500,258.7500,248.5000,250.6900,14548989
2015-06-05,251.4100,251.6000,245.6800,249.1400,11897012
2015-05-29,247.6800,252.8677,245.0500,250.8000,14343448
2015-05-22,247.0000,251.0000,241.3721,247.7300,14976744
2015-05-15,236.2900,249.4000,235.3100,248.8400,24899355
2015-05-08,228.1800,239.5000,220.2500,236.6100,29626547
2015-05-01,222.5600,238.7500,220.4050,226.0300,30887629
2015-04-24,206.7800,221.8800,203.8500,218.4250,20693856
2015-04-17,210.4350,213.0000,203.5000,206.7900,12865556
2015-04-10,198.0000,211.6500,197.5000,210.9000,30974693
2015-04-02,185.8500,193.7600,181.8000,191.0000,23921074
2015-03-27,198.5000,203.7900,181.4000,185.0000,24744778
2015-03-20,192.0000,204.5900,189.8000,198.0800,28088482
2015-03-13,194.3900,196.1800,187.3200,188.6800,26874878
2015-03-06,202.7000,206.1900,192.1510,193.8800,28165809
2015-02-27,215.6600,218.2000,201.7000,203.3400,29367794
2015-02-20,205.7000,217.6000,201.5000,217.1100,17829482
2015-02-13,215.3800,220.5000,193.2800,203.7700,40472677
2015-02-06,203.9700,225.4800,203.3000,217.3600,19047685
2015-01-30,201.8300,208.6200,196.5000,203.6000,15720217
2015-01-23,193.8700,203.5000,187.0400,201.2900,16215501
2015-01-16,203.0500,207.6100,185.0000,193.0700,30799137
2015-01-09,214.5500,216.5000,204.2100,206.6600,22622034
2015-01-02,226.9000,227.9100,213.2600,219.3100,12881610
2014-12-26,220.0000,228.5000,218.2600,227.8200,13980772
2014-12-19,209.2900,220.4000,192.6500,219.2900,35406001
2014-12-12,221.5400,224.8600,204.2700,207.0000,39839440
2014-12-05,241.1600,242.4700,222.2600,223.7100,29756957
2014-11-28,245.2000,249.7200,240.6400,244.5200,12051019
2014-11-21,257.4900,259.9900,242.1700,242.7800,27490754
2014-11-14,239.1100,258.8500,236.8000,258.6800,30737772
2014-11-07,243.0000,247.5600,228.5000,240.2000,37451505
2014-10-31,234.2500,244.6000,220.3100,241.7000,32040983
2014-10-24,226.7200,237.8000,225.5100,235.2400,18720237
2014-10-17,238.5700,238.9628,217.3200,227.4800,43496954
2014-10-10,259.1300,265.5400,235.2000,236.9100,37532830
2014-10-03,244.0000,256.5000,235.6500,255.2100,29459990
2014-09-26,255.0000,256.0200,244.7100,246.6000,26239129
2014-09-19,274.3700,274.4000,249.1300,259.3200,40436700
2014-09-12,277.6200,285.4900,273.6600,279.2000,20932400
2014-09-05,275.5000,291.4200,272.5100,277.3900,36062000
2014-08-29,258.1900,272.0000,258.1900,269.7000,20403100
2014-08-22,263.2500,267.2600,251.6200,256.7800,19936100
2014-08-15,255.4800,265.6400,254.5801,262.0100,29354100
2014-08-08,234.3800,256.6880,233.2700,248.1300,33121300
2014-08-01,224.2500,237.5000,221.0400,233.2700,34388400
2014-07-25,217.2500,226.9700,216.7200,223.5700,15968100
2014-07-18,219.9900,228.7900,213.6000,220.0201,25869300
2014-07-11,227.5000,229.7800,214.2700,218.1300,26011500
2014-07-03,239.5500,244.4900,224.0000,229.2500,22358800
2014-06-27,229.5100,241.8800,228.2200,239.0600,32425000
2014-06-20,206.7600,235.5400,206.2600,229.5900,47077000
2014-06-13,207.9500,209.9900,199.2510,206.4200,19835900
2014-06-06,207.3300,210.8100,200.3960,208.1710,19071700
2014-05-30,208.5200,214.8000,205.2600,207.7700,20109800
2014-05-23,190.7200,207.7600,190.0000,207.3000,25624500
2014-05-16,183.8700,193.4800,179.8800,191.5600,30034300
2014-05-09,209.4800,218.6596,177.2200,182.2600,49514800
2014-05-02,200.0000,214.0200,190.5000,210.9100,26788400
2014-04-25,197.0800,219.3300,194.0000,199.8500,34850400
2014-04-17,207.6000,208.4400,184.3200,198.1200,34491300
2014-04-11,205.8100,218.4500,198.6000,203.7800,38181400
2014-04-04,216.5000,235.7300,206.3900,212.2250,48803000
2014-03-28,229.7500,229.9000,203.0000,212.3700,45282000
2014-03-21,234.9500,241.5500,227.5000,228.8900,29261000
2014-03-14,242.7000,247.5000,228.3200,230.9700,40818600
2014-03-07,237.2600,260.0000,234.9900,246.2100,42944000
2014-02-28,208.7599,265.0000,208.3200,244.8100,98100300
2014-02-21,205.2440,215.2100,193.4100,209.6000,51322900
2014-02-14,189.3400,202.7200,189.3200,198.2300,43041600
2014-02-07,182.8900,186.6300,169.3600,186.5300,33489300
2014-01-31,175.1600,186.0000,164.7100,181.4100,35819100
2014-01-24,171.2400,182.3800,170.8100,174.6000,32289000
2014-01-17,145.7800,173.2000,136.6710,170.0100,75554300
2014-01-10,150.0000,153.7000,142.2500,145.7199,29386500
2014-01-03,151.1200,154.8100,146.5500,149.5600,19613300
2013-12-27,144.8500,158.0000,142.6010,151.1200,27916700
2013-12-20,148.4800,154.9000,139.1000,143.2400,48904800
2013-12-13,137.0000,151.8000,134.2100,147.6540,48307200
2013-12-06,126.3500,144.9400,123.9310,137.3600,63779300
2013-11-29,124.5000,130.5900,116.1000,127.2800,46236600
2013-11-22,135.2700,135.4500,117.9300,121.3800,79804500
2013-11-15,141.0000,145.4200,134.1110,135.4500,63745000
2013-11-08,165.0000,181.4300,132.3200,137.9500,111421800
2013-11-01,170.1800,170.5000,153.0000,162.1700,46869600
2013-10-25,183.2800,183.3900,160.1500,169.6600,54660400
2013-10-18,175.0000,188.7890,174.1500,183.4000,39589300
2013-10-11,182.4600,186.7300,161.5000,178.7000,57754300
2013-10-04,189.0000,194.5000,168.0000,180.9800,75686500
2013-09-27,184.4800,191.2800,177.1100,190.9000,35230300
2013-09-20,168.0000,185.8300,163.3610,183.3900,47507800
2013-09-13,163.1200,167.8950,158.5100,165.5400,40706000
2013-09-06,173.4000,173.7000,165.1500,166.9700,38841800
2013-08-30,165.1500,173.0000,160.2500,169.0000,76942500
2013-08-23,143.4269,162.3000,142.8300,161.8390,44246500
2013-08-16,149.4300,150.5000,135.0000,142.0000,52642200
2013-08-09,140.0100,158.8800,132.3600,153.0000,73841900
2013-08-02,129.3200,138.2500,128.1800,138.0000,40751100
2013-07-26,119.8900,130.6800,119.5600,129.3900,39320600
2013-07-19,133.0300,133.2590,104.5000,119.6800,85611700
2013-07-12,121.3700,129.9400,118.8200,129.9000,40845200
2013-07-05,109.3600,121.8900,109.1500,120.0900,34593100
2013-06-28,96.5000,110.2500,95.3000,107.3600,34064600
2013-06-21,103.6000,107.1300,97.5000,99.5500,46265500
2013-06-14,98.9300,102.5200,94.0500,100.3000,38341600
2013-06-07,97.6200,102.9000,88.2500,102.0400,60443000
2013-05-31,101.5500,114.9000,97.7300,97.7600,76097100
2013-05-24,91.1200,97.9500,83.0500,97.0800,54061000
2013-05-17,80.9900,97.1200,78.1100,91.5000,117075700
2013-05-10,56.3900,81.0000,55.1200,76.7640,74815200
2013-05-03,51.7600,58.1800,51.2000,54.5500,18334200
2013-04-26,48.6000,53.7400,47.7500,51.2000,16721200
2013-04-19,43.5000,49.8800,42.5100,47.8300,13359900
2013-04-12,41.9700,45.1390,40.3300,43.7500,12093000
2013-04-05,42.3600,46.6800,40.2105,41.3700,30211700
2013-03-28,37.1000,38.5200,36.7700,37.8900,6642000
2013-03-22,35.3000,37.0600,34.9200,36.6200,5424100
2013-03-15,38.8700,39.4900,35.2100,35.2900,8977200
2013-03-08,34.7700,39.4400,34.7000,38.4700,7065100
2013-03-01,36.1500,36.7500,33.8000,34.6500,11123000
2013-02-22,37.3600,39.6500,34.5400,36.1100,17408500
2013-02-15,37.9800,39.1500,36.9500,37.0400,9502700
2013-02-08,38.4000,40.0000,37.5900,39.2400,6667800
2013-02-01,36.8600,38.7100,36.8600,38.3000,6382700
2013-01-25,34.5600,37.7200,34.2600,36.9800,6742700
2013-01-18,33.0800,34.8500,32.8500,34.5200,8919300
2013-01-11,34.8000,34.8000,32.1100,32.9100,4909700
2013-01-04,33.0000,35.4500,33.0000,34.4000,3205700
2012-12-28,33.6400,34.5000,33.0000,33.2200,1952400
2012-12-21,33.7700,35.2600,33.5800,34.0000,6091200
2012-12-14,34.4300,35.8000,32.7500,33.8100,7740500
2012-12-07,33.8900,35.0000,33.5000,34.1700,5335300
2012-11-30,32.1000,34.2900,31.5200,33.8200,5455500
2012-11-23,32.0700,33.4700,31.7000,32.1300,3708400
2012-11-16,30.2900,32.1200,30.1600,31.8399,4318200
2012-11-09,29.8000,32.0500,29.3300,30.3200,8224400
2012-11-02,27.7000,29.5500,27.3700,28.9182,2829600
2012-10-26,27.9900,28.5600,27.0200,27.3800,3290700
2012-10-19,28.0000,28.9900,26.8600,27.7400,4384400
2012-10-12,28.8600,29.4000,27.5000,27.6400,4024500
2012-10-05,29.5000,30.1000,28.6500,28.8900,5146100
2012-09-28,29.5100,31.0300,27.4800,29.2800,14611500
2012-09-21,32.3500,32.7800,29.5400,30.0200,8832200
2012-09-14,29.2000,30.6500,27.2950,30.3900,6664700
2012-09-07,28.5200,29.5700,27.8100,29.3500,3186700
2012-08-31,29.5700,29.7000,28.0000,28.5200,4788200
2012-08-24,30.1500,30.8500,29.0000,29.5000,5616600
2012-08-17,29.6900,31.3000,28.8100,30.0100,3366100
2012-08-10,27.5500,30.9000,27.5500,29.9400,6604300
2012-08-03,29.5100,30.2480,25.5200,27.2700,7747200
2012-07-27,31.0500,31.3000,27.6400,29.5100,9664600
2012-07-20,34.3200,36.0000,31.0600,31.7900,10199600
2012-07-13,30.9400,34.4000,30.6700,34.2500,4738000
2012-07-06,31.3500,31.7995,30.1900,30.9900,4300900
2012-06-29,33.9400,34.1200,30.6200,31.2900,7199500
2012-06-22,29.9400,34.5000,29.5000,33.7850,10528800
2012-06-15,30.3100,31.0000,28.6200,29.9100,3568100
2012-06-08,28.0300,30.1900,27.1100,30.0800,3944900
2012-06-01,30.0100,31.9300,27.7600,28.1500,4961700
2012-05-25,27.5800,31.3400,27.1200,29.8100,6894400
2012-05-18,31.9200,32.1300,26.8300,27.5600,6989200
2012-05-11,31.9600,34.6800,29.3700,32.2500,12980700
2012-05-04,33.2700,34.3900,31.4000,31.8300,3659000
2012-04-27,32.8600,33.6300,31.0000,33.3400,3293800
2012-04-20,33.4100,33.7299,31.5300,33.1600,4634900
2012-04-13,34.1000,34.4800,32.0100,33.5900,6292400
2012-04-05,37.3300,38.4696,34.4100,34.4800,8117900
2012-03-30,35.5900,39.9500,35.0414,37.2400,8317500
2012-03-23,35.2600,35.3200,33.1500,34.0800,3882800
2012-03-16,34.6900,36.5900,34.6000,35.3200,5117300
2012-03-09,34.3500,35.3100,32.6200,34.7400,3592400
2012-03-02,33.4100,34.5000,33.0000,34.0400,3007400
2012-02-24,34.8700,34.9700,32.5000,33.7500,4570700
2012-02-17,31.5500,34.9700,30.9000,34.9700,9326900
2012-02-10,31.1000,32.9000,29.8400,31.1000,5448700
2012-02-03,29.4900,31.3300,28.5290,31.1500,3778800
2012-01-27,26.8100,29.7200,26.4399,29.3300,4083300
2012-01-20,26.6200,27.7400,26.2500,26.6000,7820400
2012-01-13,27.0000,28.6200,22.6400,22.7900,8470800
2012-01-06,28.9400,29.5000,26.4100,26.9100,3550000
2011-12-30,27.6600,29.3400,27.6400,28.5600,2180700
2011-12-23,28.0900,28.5000,26.0300,27.9000,5136600
2011-12-16,30.4400,30.9300,27.9800,28.0000,4646700
2011-12-09,33.5300,35.0000,29.6100,31.0400,7331500
2011-12-02,32.0000,33.9900,31.6300,33.3000,3865600
2011-11-25,32.4400,32.7900,31.0500,31.6600,2455600
2011-11-18,33.0000,35.0000,32.5400,32.6000,6302000
2011-11-11,31.6400,34.5000,30.3000,33.6400,8003500
2011-11-04,29.5000,32.4900,28.0000,32.3100,8187100
2011-10-28,27.8700,30.0000,27.4000,29.8700,4238900
2011-10-21,27.8600,28.4275,26.7100,28.0300,4689400
2011-10-14,27.3100,28.5500,27.0000,28.0500,5066600
2011-10-07,24.9500,27.6000,22.9300,26.9900,6533700
2011-09-30,26.5200,26.9900,23.4900,24.3900,4598300
2011-09-23,24.9500,26.9500,23.8200,26.3800,5257600
2011-09-16,22.7350,25.8400,22.4500,25.8000,4103600
2011-09-09,22.5000,24.0300,22.2900,22.9700,2444000
2011-09-02,24.2200,25.5000,22.6800,23.0700,3611400
2011-08-26,23.1100,23.9500,21.5000,23.7300,3981000
2011-08-19,26.6200,26.7500,22.0000,22.3000,4351900
2011-08-12,23.1000,27.1400,23.1000,26.3100,7351700
2011-08-05,28.6700,29.2000,22.8300,24.2400,9537700
2011-07-29,29.0100,29.2500,27.5000,28.1700,4279300
2011-07-22,27.3400,30.4400,26.6300,29.2900,6521300
2011-07-15,28.4000,29.0900,27.2500,27.5800,4955200
2011-07-08,29.0200,30.0000,28.5500,28.8100,4491400
2011-07-01,27.7300,29.6000,27.3100,29.0200,5962000
2011-06-24,26.2900,28.2500,25.5000,27.5650,9287900
2011-06-17,28.0700,29.7000,25.7400,26.5000,8188000
2011-06-10,29.1000,30.1300,27.0200,27.8600,8418900
2011-06-03,29.6900,31.5000,28.3800,30.1300,12015900
2011-05-27,27.6200,29.7600,26.1700,29.5500,11194400
2011-05-20,27.9900,28.4400,25.5200,27.9700,6217000
2011-05-13,27.0000,28.9500,26.6500,27.5500,4703700
2011-05-06,27.6000,27.8000,25.7500,27.1200,4943200
2011-04-29,26.7000,27.8700,25.9700,27.6000,5523800
2011-04-21,25.1300,26.9800,24.3600,26.7400,3805900
2011-04-15,26.4700,26.5300,24.2000,25.5800,5865200
2011-04-08,26.8300,27.9400,25.2300,26.4900,11835200
2011-04-01,22.7000,28.7100,22.5500,26.6600,17419400
2011-03-25,23.0500,23.0500,21.7700,22.7500,2447600
2011-03-18,23.8200,24.0000,21.8000,22.9600,5265000
2011-03-11,24.9300,25.4000,23.5300,24.0700,6306100
2011-03-04,23.7400,24.9900,23.5000,24.9500,5041200
2011-02-25,22.8800,23.8500,21.1100,23.6100,6071800
2011-02-18,23.6400,25.4900,22.5600,23.1800,11341000
2011-02-11,23.2600,25.2500,22.7900,23.2500,8506200
2011-02-04,24.0500,24.7300,23.1500,23.4600,3163600
2011-01-28,23.5300,25.0800,23.2300,24.0100,5940600
2011-01-21,25.4800,25.6400,22.3700,23.0400,7490100
2011-01-14,28.1700,28.7100,25.6100,25.7500,5932900
2011-01-07,26.8400,28.5800,25.9000,28.2400,8226200
2010-12-31,28.0200,28.5800,25.0000,26.6300,20136400
2010-12-23,31.6400,32.8600,29.9200,30.0900,3687000
2010-12-17,31.6400,31.7700,27.7610,31.3600,4522100
2010-12-10,31.3500,32.9200,29.5600,31.5200,4081100
2010-12-03,35.4122,36.4200,30.8700,31.4900,7834500
2010-11-26,31.5700,36.0000,31.5000,35.3200,4883100
2010-11-19,30.2200,32.9395,28.4200,30.9900,6827100
2010-11-12,24.5000,30.5000,24.0300,29.8400,9200800
2010-11-05,21.9400,25.3300,21.0500,24.4400,4035900
2010-10-29,20.9400,21.8700,20.5100,21.8400,1640700
2010-10-22,20.5200,20.9500,20.0000,20.7200,1298700
2010-10-15,20.4400,21.0299,20.0300,20.5400,1312900
2010-10-08,20.4300,21.2800,20.3000,20.4300,1697800
2010-10-01,20.4000,22.1499,20.0500,20.6000,6395900
2010-09-24,20.6700,21.5500,19.5000,20.1000,3953400
2010-09-17,20.8900,23.1600,19.8000,20.2300,5583100
2010-09-10,20.6100,21.0500,19.7600,20.1700,1294600
2010-09-03,19.7000,21.3000,19.3300,21.0500,2350500
2010-08-27,19.0900,20.3891,18.5600,19.7000,3077900
2010-08-20,18.4500,19.5900,18.2616,19.1000,2410100
2010-08-13,19.9000,19.9800,17.3900,18.3200,4216600
2010-08-06,20.5000,22.1800,19.5200,19.5900,4399700
2010-07-30,21.5000,21.5000,19.5500,19.9400,3052000
2010-07-23,21.3700,22.2500,19.5000,21.2900,7175700
2010-07-16,17.9500,21.5000,16.9000,20.6400,15438900
2010-07-09,20.0000,20.0000,14.9800,17.4000,25550600
